userID,songID,rating,comment,timestamp
1730,9936,2,Needs more originality.,2024-01-04 13:44:11
3005,5833,1,Skip this one.,2024-01-04 13:40:03
1662,7960,4,"Great vibe, strong chorus.",2024-01-04 13:50:49
403,8341,4,"Great vibe, strong chorus.",2024-01-04 13:46:40
514,8697,5,My new favorite song.,2024-01-04 13:48:11
968,7086,5,"Instant classic, five stars!",2024-01-04 13:42:30
360,6497,2,Needs more originality.,2024-01-04 13:58:25
1645,2817,5,My new favorite song.,2024-01-04 13:47:05
1742,7083,4,"Great vibe, strong chorus.",2024-01-04 13:53:44
3403,8436,1,Skip this one.,2024-01-04 13:57:50
2818,3191,4,"Almost perfect, minor critique on the mix.",2024-01-04 13:53:41
351,6475,3,"Decent, nothing groundbreaking.",2024-01-04 13:51:05
2255,9867,5,Absolutely flawless!,2024-01-04 13:56:43
1194,9516,5,My new favorite song.,2024-01-04 14:03:23
1303,9267,5,Absolutely flawless!,2024-01-04 13:53:34
1325,5594,5,The production is incredible.,2024-01-04 14:00:14
1905,2496,4,"Great vibe, strong chorus.",2024-01-04 14:03:18
3425,8127,4,"Great vibe, strong chorus.",2024-01-04 13:54:30
2249,3080,5,"Instant classic, five stars!",2024-01-04 14:07:22
2180,404,3,"Decent, nothing groundbreaking.",2024-01-04 14:11:28
297,4767,1,Really poor production quality.,2024-01-04 13:59:03
3198,6350,3,"It's okay, a little forgettable.",2024-01-04 14:07:17
2387,3088,5,Absolutely flawless!,2024-01-04 14:12:55
570,9671,3,"It's okay, a little forgettable.",2024-01-04 14:06:11
3283,1521,5,The production is incredible.,2024-01-04 14:02:32
2656,1871,3,"I liked the beat, but the lyrics were weak.",2024-01-04 14:09:13
162,919,3,"Decent, nothing groundbreaking.",2024-01-04 14:03:30
2943,9888,2,Needs more originality.,2024-01-04 14:08:38
2435,2965,5,The production is incredible.,2024-01-04 14:14:17
3422,8050,3,"I liked the beat, but the lyrics were weak.",2024-01-04 14:13:44
204,3817,1,Could not finish it.,2024-01-04 14:16:49
804,296,1,Could not finish it.,2024-01-04 14:20:24
615,5569,1,Could not finish it.,2024-01-04 14:19:51
2078,6414,1,Really poor production quality.,2024-01-04 14:14:39
701,9366,1,Really poor production quality.,2024-01-04 14:22:22
2635,9843,3,"Decent, nothing groundbreaking.",2024-01-04 14:15:06
664,3721,2,Needs more originality.,2024-01-04 14:23:20
864,1951,5,Absolutely flawless!,2024-01-04 14:20:43
689,686,1,Really poor production quality.,2024-01-04 14:25:52
802,325,2,Needs more originality.,2024-01-04 14:29:27
708,6307,4,"Really solid track, highly recommended.",2024-01-04 14:21:39
2875,9408,4,"Great vibe, strong chorus.",2024-01-04 14:22:08
1924,4724,1,Skip this one.,2024-01-04 14:32:27
1338,8108,1,Skip this one.,2024-01-04 14:32:57
1135,4999,4,"Almost perfect, minor critique on the mix.",2024-01-04 14:31:21
1506,6685,4,"Great vibe, strong chorus.",2024-01-04 14:23:02
2951,6233,5,The production is incredible.,2024-01-04 14:36:28
854,5930,3,"It's okay, a little forgettable.",2024-01-04 14:30:13
897,4168,3,"I liked the beat, but the lyrics were weak.",2024-01-04 14:26:33
1150,6240,4,"Almost perfect, minor critique on the mix.",2024-01-04 14:35:20
2715,6863,3,"I liked the beat, but the lyrics were weak.",2024-01-04 14:30:37
2729,4386,5,My new favorite song.,2024-01-04 14:41:29
1216,9201,2,Two stars for trying.,2024-01-04 14:44:34
1447,8963,4,"Almost perfect, minor critique on the mix.",2024-01-04 14:33:06
1706,8103,2,Needs more originality.,2024-01-04 14:37:44
3400,4911,5,"Instant classic, five stars!",2024-01-04 14:36:09
632,481,4,"Great vibe, strong chorus.",2024-01-04 14:39:13
2149,7717,1,Skip this one.,2024-01-04 14:49:03
2495,4764,2,A disappointing effort.,2024-01-04 14:47:59
2665,6694,5,My new favorite song.,2024-01-04 14:47:25
3397,4126,3,"Decent, nothing groundbreaking.",2024-01-04 14:51:33
2986,7056,5,"Instant classic, five stars!",2024-01-04 14:52:33
2194,519,3,"Decent, nothing groundbreaking.",2024-01-04 14:51:59
2966,5007,3,"Decent, nothing groundbreaking.",2024-01-04 14:46:14
2953,523,5,My new favorite song.,2024-01-04 14:50:21
1103,6569,4,"Really solid track, highly recommended.",2024-01-04 14:54:29
3370,135,1,Really poor production quality.,2024-01-04 14:46:38
1149,2822,5,My new favorite song.,2024-01-04 14:53:53
188,7659,4,"Really solid track, highly recommended.",2024-01-04 15:00:36
3025,8029,2,Two stars for trying.,2024-01-04 14:51:43
1105,5659,1,Could not finish it.,2024-01-04 14:56:22
118,1040,4,"Really solid track, highly recommended.",2024-01-04 14:53:43
2291,5754,1,Really poor production quality.,2024-01-04 14:50:02
2772,2174,1,Really poor production quality.,2024-01-04 14:55:43
95,3031,5,Absolutely flawless!,2024-01-04 14:56:12
860,5627,2,A disappointing effort.,2024-01-04 14:54:36
1901,9776,3,"I liked the beat, but the lyrics were weak.",2024-01-04 15:04:28
2754,3810,2,Needs more originality.,2024-01-04 15:04:25
3410,5417,2,A disappointing effort.,2024-01-04 15:08:33
2956,1648,1,Could not finish it.,2024-01-04 15:00:10
2691,5777,5,Absolutely flawless!,2024-01-04 15:01:41
684,6572,3,"Decent, nothing groundbreaking.",2024-01-04 15:13:07
1888,4329,2,Two stars for trying.,2024-01-04 15:06:18
3443,6231,2,Two stars for trying.,2024-01-04 15:06:15
455,838,5,"Instant classic, five stars!",2024-01-04 15:09:21
916,8660,2,Two stars for trying.,2024-01-04 15:14:00
2773,5736,3,"It's okay, a little forgettable.",2024-01-04 15:08:44
329,4253,4,"Really solid track, highly recommended.",2024-01-04 15:17:34
2473,1325,5,My new favorite song.,2024-01-04 15:10:44
385,1285,4,"Almost perfect, minor critique on the mix.",2024-01-04 15:21:09
1247,5637,3,"It's okay, a little forgettable.",2024-01-04 15:20:04
2803,3604,4,"Almost perfect, minor critique on the mix.",2024-01-04 15:09:02
3133,6847,2,Needs more originality.,2024-01-04 15:12:08
2228,1764,4,"Great vibe, strong chorus.",2024-01-04 15:13:39
1014,7247,3,"It's okay, a little forgettable.",2024-01-04 15:13:05
3455,2301,1,Skip this one.,2024-01-04 15:17:45
3402,7793,3,"It's okay, a little forgettable.",2024-01-04 15:25:33
2957,2733,4,"Great vibe, strong chorus.",2024-01-04 15:29:10
416,2848,4,"Really solid track, highly recommended.",2024-01-04 15:23:53
1055,8614,1,Skip this one.,2024-01-04 15:29:36
2683,7243,4,"Really solid track, highly recommended.",2024-01-04 15:17:31
2414,971,4,"Almost perfect, minor critique on the mix.",2024-01-04 15:22:11
344,9888,4,"Really solid track, highly recommended.",2024-01-04 15:19:31
3237,3849,5,"Instant classic, five stars!",2024-01-04 15:21:34
1786,8095,1,Really poor production quality.,2024-01-04 15:26:45
134,5406,5,My new favorite song.,2024-01-04 15:37:43
3363,2049,4,"Great vibe, strong chorus.",2024-01-04 15:27:11
2772,1638,2,A disappointing effort.,2024-01-04 15:28:43
3202,3755,5,Absolutely flawless!,2024-01-04 15:30:14
2057,5639,1,Skip this one.,2024-01-04 15:31:14
2664,2495,1,Could not finish it.,2024-01-04 15:33:17
2490,3970,4,"Great vibe, strong chorus.",2024-01-04 15:34:17
190,2372,5,My new favorite song.,2024-01-04 15:42:38
2959,3892,1,Could not finish it.,2024-01-04 15:34:43
543,7724,3,"It's okay, a little forgettable.",2024-01-04 15:38:52
1551,7645,2,Two stars for trying.,2024-01-04 15:42:30
262,1806,3,"It's okay, a little forgettable.",2024-01-04 15:42:58
100,4674,3,"Decent, nothing groundbreaking.",2024-01-04 15:49:14
349,8542,2,Two stars for trying.,2024-01-04 15:40:15
1019,7142,5,"Instant classic, five stars!",2024-01-04 15:40:12
3259,1386,1,Skip this one.,2024-01-04 15:48:02
643,9589,4,"Great vibe, strong chorus.",2024-01-04 15:40:06
2778,1757,3,"Decent, nothing groundbreaking.",2024-01-04 15:46:21
603,9578,1,Skip this one.,2024-01-04 15:55:46
1916,9912,2,Needs more originality.,2024-01-04 15:56:15
3205,5567,1,Really poor production quality.,2024-01-04 15:45:41
663,8344,1,Really poor production quality.,2024-01-04 15:45:37
2808,1367,1,Skip this one.,2024-01-04 15:52:56
2004,3746,5,My new favorite song.,2024-01-04 15:48:09
402,9728,5,My new favorite song.,2024-01-04 15:52:50
2324,1238,3,"It's okay, a little forgettable.",2024-01-04 15:50:41
2783,7545,4,"Great vibe, strong chorus.",2024-01-04 15:50:06
3166,441,3,"Decent, nothing groundbreaking.",2024-01-04 15:59:00
2105,7393,4,"Really solid track, highly recommended.",2024-01-04 15:57:54
2636,4785,3,"I liked the beat, but the lyrics were weak.",2024-01-04 16:03:39
2535,1327,3,"Decent, nothing groundbreaking.",2024-01-04 15:53:03
1042,4492,3,"Decent, nothing groundbreaking.",2024-01-04 15:53:31
3314,2910,1,Could not finish it.,2024-01-04 16:07:11
2647,6182,5,My new favorite song.,2024-01-04 16:04:29
2025,9093,5,Absolutely flawless!,2024-01-04 16:11:18
873,5074,3,"Decent, nothing groundbreaking.",2024-01-04 16:00:09
2435,5181,5,The production is incredible.,2024-01-04 16:05:55
3119,6498,1,Could not finish it.,2024-01-04 16:10:05
3192,779,3,"Decent, nothing groundbreaking.",2024-01-04 16:10:33
3199,3371,3,"It's okay, a little forgettable.",2024-01-04 16:12:37
2826,7525,3,"It's okay, a little forgettable.",2024-01-04 16:13:05
282,8790,2,A disappointing effort.,2024-01-04 16:16:44
1737,8876,5,Absolutely flawless!,2024-01-04 16:05:03
310,3991,5,My new favorite song.,2024-01-04 16:12:55
707,1175,1,Really poor production quality.,2024-01-04 16:08:06
999,4007,3,"It's okay, a little forgettable.",2024-01-04 16:08:03
412,8938,3,"Decent, nothing groundbreaking.",2024-01-04 16:10:38
12,1615,2,Two stars for trying.,2024-01-04 16:20:38
2241,2770,3,"Decent, nothing groundbreaking.",2024-01-04 16:13:10
130,9015,2,Two stars for trying.,2024-01-04 16:23:41
315,6337,5,Absolutely flawless!,2024-01-04 16:24:42
3194,6736,2,Needs more originality.,2024-01-04 16:27:17
38,3893,5,Absolutely flawless!,2024-01-04 16:25:07
2873,7847,2,Two stars for trying.,2024-01-04 16:21:53
2459,207,4,"Almost perfect, minor critique on the mix.",2024-01-04 16:25:00
2427,5018,4,"Great vibe, strong chorus.",2024-01-04 16:25:28
755,757,1,Could not finish it.,2024-01-04 16:24:21
531,1324,3,"I liked the beat, but the lyrics were weak.",2024-01-04 16:31:11
409,826,4,"Really solid track, highly recommended.",2024-01-04 16:27:57
468,7106,2,Needs more originality.,2024-01-04 16:30:32
1496,452,5,"Instant classic, five stars!",2024-01-04 16:24:07
739,3551,4,"Really solid track, highly recommended.",2024-01-04 16:32:00
1521,1326,1,Skip this one.,2024-01-04 16:37:15
330,4339,3,"It's okay, a little forgettable.",2024-01-04 16:29:46
1489,6887,5,The production is incredible.,2024-01-04 16:28:39
2527,6479,3,"It's okay, a little forgettable.",2024-01-04 16:33:53
3370,1883,5,My new favorite song.,2024-01-04 16:35:57
1753,8168,1,Could not finish it.,2024-01-04 16:36:57
1828,1906,5,The production is incredible.,2024-01-04 16:43:16
580,6974,2,Two stars for trying.,2024-01-04 16:37:22
1642,1746,2,Two stars for trying.,2024-01-04 16:38:54
3134,6254,4,"Almost perfect, minor critique on the mix.",2024-01-04 16:37:15
104,6100,3,"It's okay, a little forgettable.",2024-01-04 16:37:43
1880,1613,2,Two stars for trying.,2024-01-04 16:49:52
3491,8598,4,"Almost perfect, minor critique on the mix.",2024-01-04 16:41:18
3372,763,2,Two stars for trying.,2024-01-04 16:39:39
891,4730,4,"Really solid track, highly recommended.",2024-01-04 16:43:19
1218,6406,4,"Really solid track, highly recommended.",2024-01-04 16:47:30
1738,3356,2,A disappointing effort.,2024-01-04 16:45:19
2786,1810,1,Really poor production quality.,2024-01-04 16:48:26
3192,1586,3,"Decent, nothing groundbreaking.",2024-01-04 16:53:10
2749,1676,3,"Decent, nothing groundbreaking.",2024-01-04 16:48:19
2095,3716,1,Skip this one.,2024-01-04 16:50:55
2179,6906,2,Needs more originality.,2024-01-04 16:49:47
1963,446,3,"It's okay, a little forgettable.",2024-01-04 16:51:51
1545,8826,5,The production is incredible.,2024-01-04 16:57:07
2092,7915,1,Could not finish it.,2024-01-04 16:54:55
2258,9155,2,A disappointing effort.,2024-01-04 16:49:31
1140,8869,2,Needs more originality.,2024-01-04 17:01:43
2472,3733,4,"Almost perfect, minor critique on the mix.",2024-01-04 16:55:15
2827,1291,3,"I liked the beat, but the lyrics were weak.",2024-01-04 16:55:11
3059,2376,5,Absolutely flawless!,2024-01-04 17:04:43
2638,2748,4,"Really solid track, highly recommended.",2024-01-04 17:00:56
1351,9803,2,Needs more originality.,2024-01-04 16:56:36
179,4330,1,Really poor production quality.,2024-01-04 17:08:48
2809,2379,5,Absolutely flawless!,2024-01-04 16:58:36
2226,7401,2,A disappointing effort.,2024-01-04 17:07:04
643,4601,4,"Really solid track, highly recommended.",2024-01-04 17:08:04
789,335,1,Skip this one.,2024-01-04 17:02:08
1829,9559,4,"Almost perfect, minor critique on the mix.",2024-01-04 17:02:04
3474,7872,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:10:00
2154,8531,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:11:32
1167,9530,5,The production is incredible.,2024-01-04 17:14:41
2459,932,3,"Decent, nothing groundbreaking.",2024-01-04 17:21:02
553,1745,4,"Really solid track, highly recommended.",2024-01-04 17:08:08
1144,8951,4,"Great vibe, strong chorus.",2024-01-04 17:14:29
1458,8467,1,Skip this one.,2024-01-04 17:18:41
2190,1672,1,Really poor production quality.,2024-01-04 17:10:36
2018,3462,3,"It's okay, a little forgettable.",2024-01-04 17:24:58
997,1552,4,"Really solid track, highly recommended.",2024-01-04 17:25:26
386,2756,5,The production is incredible.,2024-01-04 17:18:25
3412,5774,4,"Really solid track, highly recommended.",2024-01-04 17:25:50
3086,6790,1,Really poor production quality.,2024-01-04 17:24:42
1250,9975,4,"Really solid track, highly recommended.",2024-01-04 17:23:34
2297,8309,1,Could not finish it.,2024-01-04 17:26:10
3438,3462,5,Absolutely flawless!,2024-01-04 17:23:57
2173,2732,1,Could not finish it.,2024-01-04 17:31:23
849,213,4,"Really solid track, highly recommended.",2024-01-04 17:26:30
2023,5703,2,Two stars for trying.,2024-01-04 17:32:19
704,1883,4,"Really solid track, highly recommended.",2024-01-04 17:34:56
2831,3187,4,"Really solid track, highly recommended.",2024-01-04 17:35:56
3431,3967,1,Really poor production quality.,2024-01-04 17:33:43
2159,5398,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:25:04
3090,744,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:35:43
3420,923,2,Needs more originality.,2024-01-04 17:37:48
670,9853,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:32:22
1522,8453,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:32:17
1400,6900,2,Two stars for trying.,2024-01-04 17:39:44
2401,8982,1,Could not finish it.,2024-01-04 17:38:35
3485,4563,2,Two stars for trying.,2024-01-04 17:42:16
632,2384,3,"It's okay, a little forgettable.",2024-01-04 17:34:08
1794,4462,1,Skip this one.,2024-01-04 17:45:21
3031,3019,3,"I liked the beat, but the lyrics were weak.",2024-01-04 17:49:35
274,4163,4,"Great vibe, strong chorus.",2024-01-04 17:50:35
736,1742,2,Two stars for trying.,2024-01-04 17:39:45
1663,612,1,Skip this one.,2024-01-04 17:46:40
1619,3822,5,"Instant classic, five stars!",2024-01-04 17:44:27
1058,1601,2,Two stars for trying.,2024-01-04 17:52:26
2273,4124,3,"Decent, nothing groundbreaking.",2024-01-04 17:42:09
1286,6384,2,A disappointing effort.,2024-01-04 17:51:45
993,143,4,"Almost perfect, minor critique on the mix.",2024-01-04 17:48:59
2136,5533,5,Absolutely flawless!,2024-01-04 17:54:18
2405,7023,3,"It's okay, a little forgettable.",2024-01-04 17:59:36
3229,9492,5,The production is incredible.,2024-01-04 17:47:41
2579,4548,1,Skip this one.,2024-01-04 17:58:55
2504,9919,2,Two stars for trying.,2024-01-04 17:49:09
1888,7921,2,Needs more originality.,2024-01-04 17:59:18
3115,1523,4,"Great vibe, strong chorus.",2024-01-04 17:58:09
264,1091,2,A disappointing effort.,2024-01-04 18:00:46
1928,3148,4,"Great vibe, strong chorus.",2024-01-04 17:51:32
1959,2230,1,Really poor production quality.,2024-01-04 18:03:51
928,4813,1,Skip this one.,2024-01-04 18:09:10
739,5008,2,Two stars for trying.,2024-01-04 17:57:14
2648,2798,3,"Decent, nothing groundbreaking.",2024-01-04 18:07:24
2527,8606,2,A disappointing effort.,2024-01-04 18:03:33
2760,4025,2,Two stars for trying.,2024-01-04 18:01:19
1778,5123,3,"Decent, nothing groundbreaking.",2024-01-04 18:00:09
2230,1637,3,"It's okay, a little forgettable.",2024-01-04 18:03:51
689,4859,5,"Instant classic, five stars!",2024-01-04 18:02:42
2742,505,2,Two stars for trying.,2024-01-04 18:05:51
1003,6027,1,Skip this one.,2024-01-04 18:12:48
1261,7197,4,"Great vibe, strong chorus.",2024-01-04 18:15:25
373,1934,5,The production is incredible.,2024-01-04 18:15:53
267,5511,4,"Great vibe, strong chorus.",2024-01-04 18:05:32
2510,9437,3,"Decent, nothing groundbreaking.",2024-01-04 18:11:24
2028,5760,2,Two stars for trying.,2024-01-04 18:16:43
2540,1065,2,Needs more originality.,2024-01-04 18:09:04
1311,5097,2,Needs more originality.,2024-01-04 18:23:36
1331,1530,5,Absolutely flawless!,2024-01-04 18:19:11
3378,2935,4,"Really solid track, highly recommended.",2024-01-04 18:22:54
3367,1157,1,Skip this one.,2024-01-04 18:15:47
1304,6281,3,"I liked the beat, but the lyrics were weak.",2024-01-04 18:17:52
743,9469,5,My new favorite song.,2024-01-04 18:15:04
2598,2860,2,Needs more originality.,2024-01-04 18:22:02
2913,6253,4,"Almost perfect, minor critique on the mix.",2024-01-04 18:27:54
1735,9830,2,A disappointing effort.,2024-01-04 18:27:17
1422,3830,2,Two stars for trying.,2024-01-04 18:25:02
383,9318,3,"Decent, nothing groundbreaking.",2024-01-04 18:33:37
268,8877,2,Two stars for trying.,2024-01-04 18:31:55
67,3777,3,"Decent, nothing groundbreaking.",2024-01-04 18:25:52
2678,2438,3,"Decent, nothing groundbreaking.",2024-01-04 18:29:02
1740,2912,5,My new favorite song.,2024-01-04 18:27:52
1680,3135,2,Needs more originality.,2024-01-04 18:35:55
2120,8828,5,My new favorite song.,2024-01-04 18:29:20
1055,3420,4,"Great vibe, strong chorus.",2024-01-04 18:28:10
3022,8632,4,"Great vibe, strong chorus.",2024-01-04 18:42:44
2508,4169,1,Skip this one.,2024-01-04 18:35:35
3179,5931,3,"Decent, nothing groundbreaking.",2024-01-04 18:34:25
1021,9209,2,Needs more originality.,2024-01-04 18:40:51
548,9085,3,"It's okay, a little forgettable.",2024-01-04 18:31:32
1843,4408,2,Needs more originality.,2024-01-04 18:46:39
3412,356,5,"Instant classic, five stars!",2024-01-04 18:36:15
3110,9166,5,"Instant classic, five stars!",2024-01-04 18:44:52
1115,7858,1,Could not finish it.,2024-01-04 18:45:19
1749,9914,4,"Great vibe, strong chorus.",2024-01-04 18:41:58
859,5288,5,Absolutely flawless!,2024-01-04 18:51:40
1927,6634,3,"Decent, nothing groundbreaking.",2024-01-04 18:42:53
1876,2042,5,My new favorite song.,2024-01-04 18:39:32
155,9698,5,"Instant classic, five stars!",2024-01-04 18:44:53
559,9020,5,The production is incredible.,2024-01-04 18:44:48
1126,4667,5,The production is incredible.,2024-01-04 18:53:58
1546,8460,4,"Great vibe, strong chorus.",2024-01-04 18:51:09
2413,8830,5,"Instant classic, five stars!",2024-01-04 18:52:09
68,6695,1,Really poor production quality.,2024-01-04 18:57:31
3496,365,4,"Almost perfect, minor critique on the mix.",2024-01-04 18:47:05
349,4274,5,The production is incredible.,2024-01-04 19:03:20
337,1324,1,Could not finish it.,2024-01-04 19:02:09
2145,4272,4,"Really solid track, highly recommended.",2024-01-04 18:54:59
1607,7872,3,"It's okay, a little forgettable.",2024-01-04 18:57:37
2982,5338,1,Skip this one.,2024-01-04 18:56:59
314,8894,5,The production is incredible.,2024-01-04 18:52:32
2811,1572,4,"Great vibe, strong chorus.",2024-01-04 19:04:59
1199,4273,5,My new favorite song.,2024-01-04 18:57:49
1164,3400,3,"I liked the beat, but the lyrics were weak.",2024-01-04 19:10:49
2621,7127,5,"Instant classic, five stars!",2024-01-04 18:56:32
1140,5312,1,Skip this one.,2024-01-04 19:03:00
3202,6701,4,"Almost perfect, minor critique on the mix.",2024-01-04 19:08:22
3240,3758,4,"Great vibe, strong chorus.",2024-01-04 19:04:27
187,2224,3,"Decent, nothing groundbreaking.",2024-01-04 19:14:11
2298,7122,1,Really poor production quality.,2024-01-04 19:15:44
2880,8800,5,My new favorite song.,2024-01-04 19:17:50
1357,7303,1,Really poor production quality.,2024-01-04 19:04:05
3460,2131,3,"Decent, nothing groundbreaking.",2024-01-04 19:19:17
2796,3944,5,"Instant classic, five stars!",2024-01-04 19:20:18
2891,8037,4,"Almost perfect, minor critique on the mix.",2024-01-04 19:09:16
3095,6167,3,"I liked the beat, but the lyrics were weak.",2024-01-04 19:21:12
293,6739,2,Two stars for trying.,2024-01-04 19:19:28
1178,9388,2,Two stars for trying.,2024-01-04 19:16:39
2291,849,4,"Really solid track, highly recommended.",2024-01-04 19:16:01
2098,5748,2,A disappointing effort.,2024-01-04 19:24:07
3441,1386,1,Could not finish it.,2024-01-04 19:27:19
3130,2316,4,"Almost perfect, minor critique on the mix.",2024-01-04 19:23:23
1546,9849,3,"Decent, nothing groundbreaking.",2024-01-04 19:28:13
2501,3415,1,Really poor production quality.,2024-01-04 19:26:29
2064,6044,2,Two stars for trying.,2024-01-04 19:24:45
1883,5739,5,The production is incredible.,2024-01-04 19:30:41
1945,800,2,Needs more originality.,2024-01-04 19:24:01
1700,2404,1,Could not finish it.,2024-01-04 19:32:08
1731,3533,3,"It's okay, a little forgettable.",2024-01-04 19:32:03
1153,3462,5,"Instant classic, five stars!",2024-01-04 19:28:07
2084,9794,4,"Almost perfect, minor critique on the mix.",2024-01-04 19:35:09
2944,4008,2,A disappointing effort.,2024-01-04 19:32:52
295,2467,2,A disappointing effort.,2024-01-04 19:30:34
1802,6909,1,Really poor production quality.,2024-01-04 19:37:36
3450,784,4,"Really solid track, highly recommended.",2024-01-04 19:40:48
509,7316,3,"It's okay, a little forgettable.",2024-01-04 19:42:21
1464,7553,4,"Great vibe, strong chorus.",2024-01-04 19:31:17
2766,6775,2,Needs more originality.,2024-01-04 19:33:23
1608,7283,5,"Instant classic, five stars!",2024-01-04 19:42:37
169,8347,5,The production is incredible.,2024-01-04 19:45:49
2032,4342,4,"Great vibe, strong chorus.",2024-01-04 19:42:59
1117,4700,2,Needs more originality.,2024-01-04 19:47:49
2058,5477,2,Two stars for trying.,2024-01-04 19:40:35
3476,3118,4,"Almost perfect, minor critique on the mix.",2024-01-04 19:43:14
3225,4158,1,Could not finish it.,2024-01-04 19:44:47
1595,7631,4,"Almost perfect, minor critique on the mix.",2024-01-04 19:45:47
1153,410,3,"Decent, nothing groundbreaking.",2024-01-04 19:38:32
1967,6902,4,"Great vibe, strong chorus.",2024-01-04 19:40:38
1263,9778,4,"Great vibe, strong chorus.",2024-01-04 19:43:51
1221,1447,1,Really poor production quality.,2024-01-04 19:54:45
1930,3403,2,A disappointing effort.,2024-01-04 19:53:00
2410,954,1,Skip this one.,2024-01-04 19:55:39
191,9355,3,"I liked the beat, but the lyrics were weak.",2024-01-04 19:45:06
3262,6702,3,"It's okay, a little forgettable.",2024-01-04 19:51:36
2974,8295,2,A disappointing effort.,2024-01-04 19:59:12
1190,4316,3,"Decent, nothing groundbreaking.",2024-01-04 19:56:21
3279,5465,4,"Great vibe, strong chorus.",2024-01-04 19:52:24
1401,2954,2,Two stars for trying.,2024-01-04 19:51:45
1686,7043,1,Skip this one.,2024-01-04 20:02:07
2749,221,1,Really poor production quality.,2024-01-04 19:59:15
119,9350,1,Could not finish it.,2024-01-04 19:53:06
3014,4023,3,"I liked the beat, but the lyrics were weak.",2024-01-04 20:06:46
2727,5926,4,"Really solid track, highly recommended.",2024-01-04 19:55:39
2458,9796,5,The production is incredible.,2024-01-04 20:09:53
1288,1317,1,Skip this one.,2024-01-04 19:58:12
2797,5215,5,My new favorite song.,2024-01-04 20:10:14
1835,4534,4,"Great vibe, strong chorus.",2024-01-04 19:59:39
1278,5021,4,"Great vibe, strong chorus.",2024-01-04 20:06:43
381,8368,4,"Almost perfect, minor critique on the mix.",2024-01-04 20:08:49
2740,1,3,"I liked the beat, but the lyrics were weak.",2024-01-04 20:09:16
3003,9561,4,"Great vibe, strong chorus.",2024-01-04 20:14:08
2667,6282,5,My new favorite song.,2024-01-04 20:15:42
2516,260,3,"I liked the beat, but the lyrics were weak.",2024-01-04 20:06:45
1511,6622,3,"I liked the beat, but the lyrics were weak.",2024-01-04 20:15:29
1536,275,5,Absolutely flawless!,2024-01-04 20:10:58
2943,2689,2,Two stars for trying.,2024-01-04 20:11:25
15,2957,5,My new favorite song.,2024-01-04 20:16:50
1732,4683,1,Really poor production quality.,2024-01-04 20:13:58
3434,7884,2,Two stars for trying.,2024-01-04 20:19:57
1730,2863,2,A disappointing effort.,2024-01-04 20:15:58
225,5810,1,Could not finish it.,2024-01-04 20:28:02
362,8716,4,"Great vibe, strong chorus.",2024-01-04 20:14:06
1263,7939,3,"It's okay, a little forgettable.",2024-01-04 20:29:29
998,3494,5,Absolutely flawless!,2024-01-04 20:19:58
1859,8198,3,"Decent, nothing groundbreaking.",2024-01-04 20:20:58
1865,4903,3,"Decent, nothing groundbreaking.",2024-01-04 20:17:33
770,5363,5,"Instant classic, five stars!",2024-01-04 20:23:32
423,274,2,Two stars for trying.,2024-01-04 20:23:25
3208,8267,4,"Almost perfect, minor critique on the mix.",2024-01-04 20:24:25
3434,5855,1,Skip this one.,2024-01-04 20:37:37
3063,6657,4,"Great vibe, strong chorus.",2024-01-04 20:38:37
2036,7850,3,"Decent, nothing groundbreaking.",2024-01-04 20:26:52
370,3336,3,"Decent, nothing groundbreaking.",2024-01-04 20:33:25
2762,3079,1,Could not finish it.,2024-01-04 20:31:39
2106,6126,2,Needs more originality.,2024-01-04 20:42:05
1714,5215,5,Absolutely flawless!,2024-01-04 20:33:39
861,8639,5,"Instant classic, five stars!",2024-01-04 20:39:39
688,1949,4,"Almost perfect, minor critique on the mix.",2024-01-04 20:40:05
1343,5632,5,Absolutely flawless!,2024-01-04 20:44:25
2365,8561,3,"I liked the beat, but the lyrics were weak.",2024-01-04 20:47:05
2775,1245,2,Two stars for trying.,2024-01-04 20:39:13
1353,5915,5,Absolutely flawless!,2024-01-04 20:40:13
1888,5656,5,My new favorite song.,2024-01-04 20:37:53
2204,3368,1,Skip this one.,2024-01-04 20:39:26
1275,8725,5,Absolutely flawless!,2024-01-04 20:46:00
2935,673,1,Could not finish it.,2024-01-04 20:47:00
267,4231,4,"Really solid track, highly recommended.",2024-01-04 20:43:00
521,9941,2,Needs more originality.,2024-01-04 20:55:40
644,1685,5,"Instant classic, five stars!",2024-01-04 20:50:33
1898,3968,1,Skip this one.,2024-01-04 20:54:20
417,2841,1,Skip this one.,2024-01-04 20:48:07
634,7737,2,Needs more originality.,2024-01-04 20:44:40
357,4846,4,"Really solid track, highly recommended.",2024-01-04 20:47:53
1022,1374,3,"I liked the beat, but the lyrics were weak.",2024-01-04 20:51:40
1485,3208,1,Could not finish it.,2024-01-04 20:52:07
916,639,2,A disappointing effort.,2024-01-04 21:01:28
1259,4864,1,Really poor production quality.,2024-01-04 20:56:21
2183,1441,1,Could not finish it.,2024-01-04 21:00:08
